method,env_id,ckpt_step,per_seed_ckpt_policy,episodes_per_seed,n_runs,n_seeds,seeds,mean_return_mean,mean_return_std,mean_return_se,mean_return_ci95_lo,mean_return_ci95_hi,mean_length_mean,mean_length_std,mean_length_se,mean_length_ci95_lo,mean_length_ci95_hi
ride,HalfCheetah-v5,13565952,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",6875.517166312162,295.95524520505984,104.63598040611262,6681.080363322065,7088.724729769056,1000.0,0.0,0.0,1000.0,1000.0
ride,HalfCheetah-v5,15000000,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",7106.095464728377,289.0582651310523,102.197529716093,6903.36709189379,7296.580058785866,1000.0,0.0,0.0,1000.0,1000.0
ride,Humanoid-v5,0,latest_ckpt,20,5,5,"0,1,2,3,4",181.53857973565655,74.73928434478556,33.42442407692527,129.09285583097122,258.7156223373929,39.33,15.821965743863812,7.075798188190501,28.076500000000003,55.28000000000001
ride,Humanoid-v5,311296,latest_ckpt,20,5,5,"0,1,2,3,4",395.54754438746204,24.227190144817957,10.834728813525185,371.9110394467622,414.7773173794843,73.92999999999999,4.870174534860121,2.1780082644471297,69.35,77.97624999999996
ride,Humanoid-v5,606208,latest_ckpt,20,5,5,"0,1,2,3,4",431.1966646373026,57.07342976401977,25.524013732281595,381.5747310397395,480.81859823486576,81.02,11.604766262187274,5.1898092450493785,70.88000000000001,91.16
ride,Humanoid-v5,901120,latest_ckpt,20,5,5,"0,1,2,3,4",458.315550876216,50.474128565114974,22.5727165153322,416.57816219306324,502.74918881148034,86.39,10.67409949363411,4.77360241327239,77.58,95.75999999999999
ride,Humanoid-v5,1212416,latest_ckpt,20,5,5,"0,1,2,3,4",479.94432581988684,34.650037132353305,15.495967690166772,452.49374866958317,512.1412938525822,90.72,7.2245138244728935,3.2309008031816746,85.11,96.96000000000001
ride,Humanoid-v5,1507328,latest_ckpt,20,5,5,"0,1,2,3,4",504.0775218974586,34.81554264297231,15.569984004645756,475.10471133995634,534.193014959089,96.04,8.44052131091439,3.7747158833480423,88.87,103.21649999999997
ride,Humanoid-v5,1802240,latest_ckpt,20,5,5,"0,1,2,3,4",502.3118593202908,43.85965745739761,19.614635108919327,469.6958176498273,546.8166215565038,95.17999999999999,9.782106112693725,4.3746908462198775,88.49,104.30474999999993
ride,Humanoid-v5,2113536,latest_ckpt,20,5,5,"0,1,2,3,4",475.46730517158977,45.4115687407689,20.308670933852756,444.0533946688294,517.9077222836003,89.27,9.359519218421422,4.1857042418212,82.83,97.96949999999995
ride,Humanoid-v5,2408448,latest_ckpt,20,5,5,"0,1,2,3,4",537.4043404694698,188.48292071192242,84.29212466191231,434.3173862162953,728.5124238848648,99.12,33.08861737818611,14.797679547821,80.53999999999999,132.61999999999998
ride,Humanoid-v5,2703360,latest_ckpt,20,5,5,"0,1,2,3,4",549.4580807877671,155.67541648475003,69.62016273709848,444.64958830211197,706.4724321793616,99.87,25.783804994608534,11.530868137308655,82.86999999999999,125.79
ride,Humanoid-v5,3014656,latest_ckpt,20,5,5,"0,1,2,3,4",584.1369351238025,198.85340279505505,88.92994524137795,434.5636170946952,783.0962423828062,105.13,32.16744627725365,14.385719307702342,80.31,137.52
ride,Humanoid-v5,6029312,latest_ckpt,20,5,5,"0,1,2,3,4",824.0461023868525,595.9690513664614,266.5254622682943,499.9920464130411,1423.326887055826,147.0,97.11957578161058,43.4331946787247,95.13,245.04000000000002
ride,Humanoid-v5,9043968,latest_ckpt,20,5,5,"0,1,2,3,4",1024.1973339453082,852.0897884011691,381.0661379596852,440.64503988406466,1906.1299697271038,176.6,134.11615488075998,59.9785678388539,82.82000000000001,293.71999999999997
ride,Humanoid-v5,12058624,latest_ckpt,20,5,5,"0,1,2,3,4",1193.0906104483367,1008.1462599741769,450.856713712887,505.5422121585323,2227.3723685809628,201.66,155.24449555459285,69.4274490385467,92.76000000000002,358.25
ride,Humanoid-v5,15073280,latest_ckpt,20,5,5,"0,1,2,3,4",1288.8751134805323,884.7426345848445,395.66893470479374,661.0231750208502,2170.0131366756164,220.09,133.76470909772877,59.82139650660122,124.02000000000001,352.48
ride,Humanoid-v5,18087936,latest_ckpt,20,5,5,"0,1,2,3,4",1425.3687262295375,1214.2510881833025,543.0295949861912,571.8950490903234,2623.106071568436,239.20999999999998,182.9054411437779,81.79779997041484,112.65,420.98999999999995
ride,Humanoid-v5,21102592,latest_ckpt,20,5,5,"0,1,2,3,4",1493.9651703558663,1476.5843298544448,660.3485872131022,562.9138150412552,2953.893001536974,248.63,222.96163481639616,99.71147436478913,105.77000000000001,473.76000000000005
ride,Humanoid-v5,24117248,latest_ckpt,20,5,5,"0,1,2,3,4",2121.960386261539,2094.4548967043247,936.668704967634,664.4557627853692,4192.128199369166,356.69,326.27801703455293,145.91596513061893,122.28000000000002,672.7
ride,Humanoid-v5,27131904,latest_ckpt,20,5,5,"0,1,2,3,4",2004.4010988239027,2042.0507593208379,913.2328622692911,558.7342873691535,4065.966564799436,354.2,345.7461366378517,154.6223728960334,110.67999999999999,701.1
ride,Humanoid-v5,30000000,latest_ckpt,20,5,5,"0,1,2,3,4",2304.1203185063614,1974.0402899915487,882.8176557489,773.1841059423704,4123.951106033861,406.59000000000003,336.51950522963745,150.49609788961305,141.82999999999998,719.97
ride,MountainCar-v0,0,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-200.0,0.0,0.0,-200.0,-200.0,200.0,0.0,0.0,200.0,200.0
ride,MountainCar-v0,32768,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-187.185,23.28024967649617,7.361861347512597,-200.0,-171.025,187.185,23.28024967649617,7.361861347512597,172.115,200.0
ride,MountainCar-v0,65536,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-188.175,23.924122240951704,7.565471730169903,-200.0,-171.245,188.175,23.924122240951704,7.565471730169903,171.245,200.0
ride,MountainCar-v0,98304,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-181.81,33.479088995968816,10.58701752147412,-200.0,-159.0,181.81,33.479088995968816,10.58701752147412,158.98137500000004,198.615
ride,MountainCar-v0,131072,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-173.785,34.45015275728106,10.894094845373798,-192.41500000000002,-151.015,173.785,34.45015275728106,10.894094845373798,151.01425,192.41500000000002
ride,MountainCar-v0,163840,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-152.34,39.118006084155155,12.370199675025459,-176.283375,-129.348,152.34,39.118006084155155,12.370199675025459,128.53475000000003,176.780875
ride,MountainCar-v0,180224,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-149.245,37.188784935784064,11.76012638112363,-174.541625,-127.49950000000003,149.245,37.188784935784064,11.76012638112363,126.444625,171.71699999999996
ride,MountainCar-v0,212992,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-140.895,31.48021958309694,9.954919512482258,-161.90075000000002,-123.31287500000002,140.895,31.48021958309694,9.954919512482258,123.097875,161.70562499999997
ride,MountainCar-v0,245760,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-135.375,29.16788687923759,9.22369570725314,-154.909875,-119.495,135.375,29.16788687923759,9.22369570725314,119.36399999999998,154.910875
ride,MountainCar-v0,278528,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-129.825,30.256629438851906,9.567986334647431,-148.84725,-113.58987499999999,129.825,30.256629438851906,9.567986334647431,113.924125,150.902375
ride,MountainCar-v0,311296,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-127.945,30.15606448129464,9.536184902779517,-148.66074999999998,-112.0885,127.945,30.15606448129464,9.536184902779517,112.043875,148.46187499999996
ride,MountainCar-v0,622592,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-109.9,30.264393269979823,9.570441473620743,-130.43712499999998,-98.38499999999999,109.9,30.264393269979823,9.570441473620743,98.345,130.4999999999999
ride,MountainCar-v0,933888,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.84,31.062854022127457,9.822936933524513,-127.75,-96.11999999999999,106.84,31.062854022127457,9.822936933524513,96.135,127.70537499999999
ride,MountainCar-v0,1245184,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.605,31.136710246909516,9.846292322493781,-127.495125,-95.954875,106.605,31.136710246909516,9.846292322493781,95.969875,127.525125
ride,MountainCar-v0,1556480,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.555,31.15285259811692,9.851396982154359,-127.4755,-95.92,106.555,31.15285259811692,9.851396982154359,95.90487499999999,127.46499999999999
ride,MountainCar-v0,1867776,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.63,31.130300351907945,9.844265335717033,-127.540125,-95.97987499999999,106.63,31.130300351907945,9.844265335717033,95.95500000000001,127.48499999999999
ride,MountainCar-v0,2179072,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.66499999999999,31.118138199448886,9.840419325414949,-127.545125,-95.975,106.66499999999999,31.118138199448886,9.840419325414949,95.99,127.53
ride,MountainCar-v0,2490368,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.81,31.073701099161006,9.826367080462646,-127.68012499999999,-96.08487500000001,106.81,31.073701099161006,9.826367080462646,96.095,127.630375
ride,MountainCar-v0,2801664,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.56,31.151418908293728,9.850943609624409,-127.44500000000001,-95.88500000000002,106.56,31.151418908293728,9.850943609624409,95.92,127.5
ride,MountainCar-v0,3000000,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.61,31.134802070994446,9.845688904286993,-127.46499999999999,-95.97,106.61,31.134802070994446,9.845688904286993,95.975,127.52012500000001
rnd,Ant-v5,0,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",985.813282797613,5.890923801557273,2.0827560837671917,981.6850378640264,989.9367550432356,1000.0,0.0,0.0,1000.0,1000.0
rnd,Ant-v5,163840,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",966.2695825150549,54.28888711708204,19.194020111779853,927.7854043094552,1001.4592911086273,991.46875,16.168274055615832,5.716348112404239,979.65625,1000.0
rnd,Ant-v5,311296,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",743.2137907934738,99.54377657755614,35.19403972145428,673.2636103587977,812.8872785953525,711.13125,103.94788639475793,36.7511276798711,636.934375,782.3096875
rnd,Ant-v5,458752,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",534.3428061580494,142.48251049714744,50.375174686508196,426.66014640667646,620.7811567018272,512.81875,136.8741528227207,48.392320815054816,410.50171875000007,601.8964062499999
rnd,Ant-v5,606208,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",471.82990105709365,114.28687716430878,40.406512921758356,396.1048741601018,553.0185275003638,434.48125,123.31853555300394,43.59968636776171,355.73390625,522.015
rnd,Ant-v5,753664,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",508.26142467551756,120.93729797220166,42.757791747260946,423.64241901789376,588.6208805483001,449.13125,138.93365758856814,49.120465707963184,352.8090625,544.23046875
rnd,Ant-v5,901120,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",552.0336894289256,94.03357907431628,33.24589071134523,491.4778773954949,626.3943899623661,482.9375,95.37313481138177,33.719495184073416,424.74984375,549.6109374999999
rnd,Ant-v5,1064960,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",532.7708711153094,141.75677358284622,50.1185879397783,442.5146171274862,633.290417501689,432.85625,157.39086186445988,55.64607286057738,339.27625,551.7125
rnd,Ant-v5,1212416,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",705.0437411629781,155.23630827986136,54.88432313552768,608.4693944133998,819.9073570454738,530.58125,127.1888874310075,44.96806239701892,450.42359374999995,625.3453125
rnd,Ant-v5,1359872,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",741.4423134391441,191.6190525553431,67.74756573321227,627.5824369005737,882.376574695281,556.2875,169.676336649369,59.98964412583017,453.18984375,688.1023437499999
rnd,Ant-v5,1507328,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",945.1705408114718,164.8492040014589,58.282995011318064,839.8038025297436,1064.663688844321,644.3375,108.77217805463859,38.456772353432754,576.15359375,721.78421875
rnd,Ant-v5,3014656,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",1880.927360825964,162.0986227947804,57.31051769959474,1768.9369551722,1991.2145509814914,796.38125,79.36562124709602,28.05998448845236,736.75,846.1834374999999
rnd,Ant-v5,4521984,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",2784.365471896866,294.1563215790765,103.99996485872788,2581.5923645645858,2987.3838926614408,874.0625,47.20333509138945,16.6888991688712,844.5179687499999,907.6826562499999
rnd,Ant-v5,6029312,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",3879.6237290191166,614.1346186256079,217.12937669579077,3433.6422441484,4275.928814669566,957.74375,36.73312909945873,12.987122340214082,929.8309375,982.05625
rnd,Ant-v5,7536640,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",4239.733714724518,561.2385497182238,198.42779218452966,3791.595318076016,4568.435916812634,937.94375,41.321297758389676,14.609284926192911,909.06078125,963.70640625
rnd,Ant-v5,9043968,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",4445.5072161456565,626.9210394092547,221.65005911740138,4002.715823660825,4869.324920523603,927.4625,65.16764318854872,23.040241206284062,883.0104687500001,969.825
rnd,Ant-v5,10551296,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",4911.560710538081,616.4020138615864,217.93102196928598,4430.836996818316,5260.3831943359855,949.7,55.304831389309925,19.553210653879837,912.35046875,984.32609375
rnd,Ant-v5,12058624,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",4911.02397936061,678.3989156822755,239.85023681426892,4404.790022810254,5294.699659507236,929.5125,46.644337477876135,16.49126366728002,897.09578125,959.04140625
rnd,Ant-v5,13565952,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",5029.0980627634235,824.4537063598927,291.4884032707314,4419.75619562151,5556.731359077274,963.83125,41.347581077222664,14.618577482682358,933.9124999999999,989.7915625
rnd,Ant-v5,15000000,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",4992.4637611176495,751.6402276893033,265.74495100585347,4472.270980863544,5481.905174136695,940.06875,52.08178626868995,18.41369212344954,903.82875,974.5975
rnd,BipedalWalker-v3,0,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",-87.42102945104034,32.72009487416575,11.568300483294898,-103.51189200117642,-61.455075102941365,298.625,492.46373533997405,174.11222337367644,99.9559375,674.1114062500001
rnd,BipedalWalker-v3,81920,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",-55.18246593022386,36.93475347630292,13.058407322273602,-81.31385743304352,-31.248270703941042,985.575,680.835848424567,240.71182264795382,487.8375,1421.81875
rnd,BipedalWalker-v3,147456,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",-37.941778903809606,10.357843819377544,3.662050801576515,-46.10760015269763,-31.89611129607183,1513.6,201.895779116355,71.38093725305798,1359.4375,1600.0
rnd,BipedalWalker-v3,212992,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",-17.96293256030026,38.69995264617795,13.68249947385535,-37.51542048770472,13.056845152267114,1600.0,0.0,0.0,1600.0,1600.0
rnd,BipedalWalker-v3,294912,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",-15.534864980331122,68.35155287058,24.16592326970897,-65.50291359342765,28.274798970941355,1225.26875,649.0575075337605,229.47648247858032,664.86875,1600.0
rnd,BipedalWalker-v3,360448,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",57.3288760489879,99.91125037450611,35.323961328320124,-13.082284227515755,120.52746750155795,1202.71875,545.597176230722,192.89773155448765,807.3154687500003,1550.225
rnd,BipedalWalker-v3,425984,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",150.67580001199394,57.411125884480555,20.29789821423536,112.64751929693921,188.68267779746117,1441.65625,197.55147183313392,69.84499268329611,1290.90625,1563.83125
rnd,BipedalWalker-v3,491520,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",164.18538425085922,105.09326111469679,37.1560787956053,81.17842039186822,221.97517508230794,1360.85,477.73874986754004,168.90615483346068,987.7903125,1586.6601562499998
rnd,BipedalWalker-v3,573440,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",142.23653746989277,132.376777224585,46.802258423562485,39.272258474991524,224.3088320426254,1203.20625,575.7615432177088,203.56244577783664,773.7984375000001,1570.0437499999998
rnd,BipedalWalker-v3,638976,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",204.08740685490375,57.011348005165736,20.15655538951942,162.77094047876233,242.57333425384138,1397.0625,228.45081082970574,80.76955875262504,1221.80859375,1528.30328125
rnd,BipedalWalker-v3,704512,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",184.08564526747745,141.76073942362947,50.11999007623377,77.63795797990463,266.44836251900915,1223.925,487.5279947090218,172.3671755385143,861.3014062500001,1510.82078125
rnd,BipedalWalker-v3,1409024,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",232.46069848036623,50.29176915201569,17.78082550262936,198.73428860102965,266.56460687158904,1183.64375,209.89978179702214,74.2107795391255,1033.1875,1328.99109375
rnd,BipedalWalker-v3,2113536,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",224.41132560327642,114.46821689636927,40.47062619887762,137.2609181871123,282.6449647787748,1036.525,377.25991123494686,133.38152075203294,769.7289062500001,1270.38453125
rnd,BipedalWalker-v3,2818048,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",274.20426247013614,43.71017628637188,15.45388102947649,239.4079435177109,298.0171449466213,1117.86875,194.97876316649845,68.93540281119844,995.9171875000001,1260.8878124999997
rnd,BipedalWalker-v3,3522560,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",280.5828329980153,18.06874946929021,6.388267638647969,267.95456231190633,292.9293923219055,1031.11875,226.43571512890253,80.05711483523613,887.36453125,1206.6403125
rnd,BipedalWalker-v3,4227072,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",293.46788581149974,13.755805927526502,4.863411826020047,283.70603110820946,302.1668835589515,983.48125,265.15663641692527,93.74702784351184,821.829375,1172.0489062499998
rnd,BipedalWalker-v3,4931584,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",299.2087506554084,7.774317895743056,2.7486364515899226,294.1972812800478,304.7697023216983,965.2125,256.7080780648517,90.76001139251112,804.4964062500001,1154.6065624999994
rnd,BipedalWalker-v3,5636096,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",295.9886110026144,8.138151033168112,2.8772708909367397,290.5937780793989,301.54985667002836,938.95625,275.5525215788045,97.42252829071255,768.0096875,1159.3134374999995
rnd,BipedalWalker-v3,6340608,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",293.2909088676421,11.924632500056644,4.215994251973773,284.0957794289461,300.96889159479645,922.55,274.6683454641252,97.1099248274861,751.44859375,1108.1348437499998
rnd,BipedalWalker-v3,7000000,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",301.8971520727554,8.336725405475057,2.9474775335507912,296.008262971976,307.5731538000422,928.9625000000001,261.94368281894106,92.61107720512567,765.9403125,1146.8062499999999
rnd,HalfCheetah-v5,0,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",-1.632566944655413,0.7213865861889938,0.25504867347562565,-2.1749399388186905,-1.1776856769419675,1000.0,0.0,0.0,1000.0,1000.0
rnd,HalfCheetah-v5,163840,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",129.87132946204488,140.9031189245037,49.81677544092556,30.361247902810703,230.01114158436863,1000.0,0.0,0.0,1000.0,1000.0
rnd,HalfCheetah-v5,311296,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",535.4090595586409,422.2180231156073,149.27661364211218,236.17355378474375,826.396723381136,1000.0,0.0,0.0,1000.0,1000.0
rnd,HalfCheetah-v5,458752,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",1026.9027254879984,275.1184621072762,97.2690650928346,810.1602728218417,1200.9258325833623,1000.0,0.0,0.0,1000.0,1000.0
rnd,HalfCheetah-v5,606208,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",1551.9636023436178,214.44694558182297,75.81844471282477,1408.6313916025808,1698.7821638137034,1000.0,0.0,0.0,1000.0,1000.0
rnd,HalfCheetah-v5,753664,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",1637.6712113993783,292.45090879850545,103.39701038779587,1461.6146049366907,1869.9477843553896,1000.0,0.0,0.0,1000.0,1000.0
rnd,HalfCheetah-v5,901120,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",2013.4966027003127,365.4580786390589,129.20894282254255,1766.9489622351887,2281.4187477494697,1000.0,0.0,0.0,1000.0,1000.0
rnd,HalfCheetah-v5,1064960,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",2207.6572211237853,459.77466535003737,162.55489184339348,1901.2756553773768,2535.930348764549,1000.0,0.0,0.0,1000.0,1000.0
rnd,HalfCheetah-v5,1212416,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",2450.735752592488,465.6670801327234,164.63817506859405,2112.6933855614616,2772.0976485735587,1000.0,0.0,0.0,1000.0,1000.0
rnd,HalfCheetah-v5,1359872,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",2592.140931327861,530.4164950427158,187.53055024895255,2198.96394059783,2945.265435919872,1000.0,0.0,0.0,1000.0,1000.0
rnd,HalfCheetah-v5,1507328,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",2834.4669684113364,544.1420608195352,192.38327056715806,2423.0985603227914,3182.5500292512334,1000.0,0.0,0.0,1000.0,1000.0
rnd,HalfCheetah-v5,3014656,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",3597.8912303560246,1202.6098877009658,425.18680335767266,2696.8945501777885,4203.989311999983,1000.0,0.0,0.0,1000.0,1000.0
rnd,HalfCheetah-v5,4521984,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",4230.636166974771,1470.0091119228887,519.7267057233445,3076.0985179236213,4939.521347877509,1000.0,0.0,0.0,1000.0,1000.0
rnd,HalfCheetah-v5,6029312,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",4570.468409870744,1705.8898019955839,603.123123474027,3245.8356591586307,5332.75702574448,1000.0,0.0,0.0,1000.0,1000.0
rnd,HalfCheetah-v5,7536640,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",4855.879769480764,1819.1926619909307,643.1817337892969,3451.4944456107864,5642.592747431496,1000.0,0.0,0.0,1000.0,1000.0
rnd,HalfCheetah-v5,9043968,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",5209.805512914748,1961.9404865210777,693.6507111517441,3682.017509926021,6043.898877860067,1000.0,0.0,0.0,1000.0,1000.0
rnd,HalfCheetah-v5,10551296,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",5531.886458139262,2109.804123327797,745.928401290212,3856.3802617373644,6494.318713212888,1000.0,0.0,0.0,1000.0,1000.0
rnd,HalfCheetah-v5,12058624,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",5738.907904533623,2221.444137277634,785.3991067480574,4040.0003379519953,6722.815714442984,1000.0,0.0,0.0,1000.0,1000.0
rnd,HalfCheetah-v5,13565952,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",5959.809334392066,2278.6090346848896,805.6099500493092,4182.925317781712,6965.215404229532,1000.0,0.0,0.0,1000.0,1000.0
rnd,HalfCheetah-v5,15000000,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",6102.640933929012,2363.4928882755435,835.620924292908,4285.137943080275,7153.274861723592,1000.0,0.0,0.0,1000.0,1000.0
rnd,Humanoid-v5,0,latest_ckpt,20,5,5,"0,1,2,3,4",181.53857973565655,74.73928434478556,33.42442407692527,129.09285583097122,257.0890752574402,39.33,15.821965743863812,7.075798188190501,28.080000000000002,55.279999999999994
rnd,Humanoid-v5,311296,latest_ckpt,20,5,5,"0,1,2,3,4",400.485959124226,37.70659218011248,16.862900662918697,366.2795898356479,431.738081721247,75.49,7.192245824497381,3.216470114893033,68.64000000000001,81.33
rnd,Humanoid-v5,606208,latest_ckpt,20,5,5,"0,1,2,3,4",419.54207155805403,34.46337212052952,15.412488559075015,395.41578179281817,455.00694690403344,80.06,8.336390106035108,3.728146992810236,74.56,88.57
rnd,Humanoid-v5,901120,latest_ckpt,20,5,5,"0,1,2,3,4",444.3081129028015,29.56150876024203,13.220308621071343,421.5406903273637,471.2270026606998,84.24,5.814843076128535,2.6004768793434776,79.6,89.47
rnd,Humanoid-v5,1212416,latest_ckpt,20,5,5,"0,1,2,3,4",467.31990688874447,37.83771503450269,16.921540586082763,435.8829413281479,499.95438683611235,89.49,8.345441869667539,3.732195064569911,82.91,96.92
rnd,Humanoid-v5,1507328,latest_ckpt,20,5,5,"0,1,2,3,4",473.39830505862153,37.71135095473146,16.865028851626224,444.1030122006538,508.98205422107594,89.48,8.0316000896459,3.5918407537083277,83.17999999999999,97.19
rnd,Humanoid-v5,1802240,latest_ckpt,20,5,5,"0,1,2,3,4",490.57966469986565,45.5108952034487,20.35309107835608,452.86743886586856,528.2847187509394,93.42999999999999,9.56287613639328,4.276648220277185,85.65,103.28
rnd,Humanoid-v5,2113536,latest_ckpt,20,5,5,"0,1,2,3,4",542.494340021811,138.26768311983034,61.835187709468165,452.93465028714525,678.1592080175437,99.89,22.09516689233191,9.881259029091385,84.52000000000001,122.10999999999999
rnd,Humanoid-v5,2408448,latest_ckpt,20,5,5,"0,1,2,3,4",548.6352665359062,154.0361027024363,68.88703932635732,446.5642667262632,704.48501663542,101.52,24.865872194636573,11.12035610940585,83.48999999999998,124.92
rnd,Humanoid-v5,2703360,latest_ckpt,20,5,5,"0,1,2,3,4",557.2203477822814,110.32287462954042,49.33788942896786,481.48793240218583,663.668023851378,102.72,16.7302600099341,7.48199973269179,90.07000000000001,117.67
rnd,Humanoid-v5,3014656,latest_ckpt,20,5,5,"0,1,2,3,4",567.1534702498908,98.71832444677104,44.148176817571866,490.3844759589932,659.8852935870837,105.11,17.352129552305676,7.760108246667697,91.34,120.83000000000001
rnd,Humanoid-v5,6029312,latest_ckpt,20,5,5,"0,1,2,3,4",850.9234138608098,338.1640456039314,151.2315587033459,552.4215199871971,1149.4253077344224,154.16,60.37478281534435,27.00042370037922,101.16,207.16
rnd,Humanoid-v5,9043968,latest_ckpt,20,5,5,"0,1,2,3,4",824.7477569474214,338.7910411105462,151.51195961822143,536.9391154789178,1112.556398415925,155.73000000000002,63.36696773556394,28.338569476951378,102.27,209.19
rnd,Humanoid-v5,12058624,latest_ckpt,20,5,5,"0,1,2,3,4",1056.861009950396,560.9787435544763,250.8773209040462,585.4222124973845,1554.9305067624327,194.88,105.29286585519458,47.08840111959632,106.78999999999999,290.71999999999997
rnd,Humanoid-v5,15073280,latest_ckpt,20,5,5,"0,1,2,3,4",972.5698521642722,461.7592143187829,206.50499849073853,640.6583493818673,1429.9982968429417,177.15,81.79514044244927,36.57989885169175,119.02000000000001,261.28000000000003
rnd,Humanoid-v5,18087936,latest_ckpt,20,5,5,"0,1,2,3,4",1444.7772240841134,611.2246958345996,273.3479938825595,929.9590644324129,1960.862916320959,254.13,99.54967905523353,44.519969901157836,165.89000000000001,335.43
